AttributeID,AttributeName,Typ,Owner,Owner2,SingleInstance,MustExist,Hidden,Format,PositionX,PositionY,Visible,Color,Ratio,Size,Direction,Level,DefaultValue,ASSIGNED_LIST,UNIQUE_VALUE,Flags2,DESCRIPTION_86,DESCRIPTION_31,DESCRIPTION_44,DESCRIPTION_33,DESCRIPTION_49,DESCRIPTION_39,DESCRIPTION_81,DESCRIPTION_351,DESCRIPTION_07,DESCRIPTION_34,DESCRIPTION_90,DESCRIPTION_48,USAGE_DESCRIPTION
0,Rack,4,2080,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,支架,rek,Rack,Rack,Baugruppenträger,Rack,ラック,Rack,Рейка,Rack,Askı,Rack,
0,ReleaseDate,4,16384,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,发布日期,vrijgavedatum,Release Date,Date d'autorisation,Freigabedatum,Data di rilascio,リリース日,Lançamento - Data,Дата версии,Fecha de lanzamiento,Yayın Tarihi,Data wersji,
0,ReleaseShortText,4,16384,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,释放简要文本,vrijgave - korte tekst,Release Short Text,Courte description de l'autorisation,Freigabekurztext,"Rilascio, sigla",リリースショートテキスト,Lançamento - Texto Curto,Заголовок версии,Texto corto de lanzamiento,Yayın Kısa Metni,Krótki tekst wersji,
0,ReleaseText,4,16384,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,释放用户,vrijgavetekst,Release Text,Description de l'autorisation,Freigabetext,"Rilascio, descrizione",リリーステキスト,Lançamento - Texto,Текст версии,Texto de lanzamiento,Yayın Metni,Tekst wersji,
0,ReleaseUser,4,16384,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,释放用户 (1),vrijgave - bewerker,Release User,Autorisé par,Freigabebearbeiter,Rilasciato da,リリースユーザ,Lançamento - Usuário,Исполнитель версии,Usuario de lanzamiento,Yayın Kullanıcı,Użytkownik wersji,
0,ReleaseVersion,4,16384,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,释放索引,vrijgavebenaming,Release Index,Index de l'autorisation,Freigabekennzeichen,Indice di rilascio,リリースインデックス,Lançamento - Índice,Индекс версии,Índice de lanzamiento,Yayın Kütüğü,Indeks wersji,
0,Revisor,4,199330,0,-1,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,校核,revisor,Revisor,Réviseur,Überprüfer,Revisore,改訂者,Revisor,Проверил,Revisor,Revize eden,Sprawdził,
0,rmChangeDate,4,16384,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改日期,rmModificatiedatum,rmChangeDate,rmDateModification,rmÄnderungsDatum,rmDataModifica,変更日(rm),rmDatadeAlteração,rmChangeDate,rmFechaModificación,rmDeğişimTarihi,rmDataZmiany,
0,rmChangeHistory,4,33554432,2,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改历史,rmModificatiehistorie,rmChangeHistory,rmHistoireModification,rmÄnderungsHistorie,rmStoricoModifiche,変更履歴(rm),rmHistóricodeAlteração,rmChangeHistory,rmHistoriaModificación,rmDeğişiklikGeçmişi,rmHistoriaZmiany,
0,rmChangeIndex,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改索引,rmModificatiebenaming,rmChangeIndex,rmIndex,rmÄnderungsIndex,rmIndiceModifiche,変更インデックス(rm),rmÍndicedeAlteração,rmChangeIndex,rmÍndiceModificación,rmDeğişimEndeks,rmIndeksZmiany,
0,rmChangeReason,4,33554432,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改原因,rmWijzigingsReden,rmChangeReason,rmRaisonModification,rmÄnderungsgrund,rmMotivoModifica,変更理由(rm),rmMotivoMudança,rmChangeReason,rmMotivoModificación,rmDeğişimNedeni,rmPowódZmiany,
0,rmChangeReleased,5,16384,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改释放,rmModificatie vrijgegeven,rmChangeReleased,rmLibérationModification,rmÄnderungsFreigabe,rmModificaRilasciata,変更リリース(rm),rmInformaçãodeAlteração,rmChangeReleased,rmModificaciónLanzada,rmDeğişimYayınlandı,rmZwolnienieZmiany,
0,rmChangeRevision,4,16384,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修订,rmModificatierevisie,rmChangeRevision,rmRévisionModification,rmÄnderungsRevision,rmModificaRevisione,変更リビジョン(rm),rmAlteração-Revisão,rmChangeRevision,rmRevisiónModificación,rmDeğişimRevizyon,rmRewizjaZmiany,
0,rmChangeShortText,4,16384,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改简要文本,rmModificatie - korte tekst,rmChangeShortText,rmSigleModification,rmÄnderungsKürzel,rmIndiceModifica,変更ショートテキスト(rm),rmAlteração-TextoCurto,rmChangeShortText,rmTextoCortoModificación,rmDeğişimKısaMetni,rmKrótkiTekstZmiany,
0,rmChangeText,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改文本,rmModificatietekst,rmChangeText,rmTexteModification,rmÄnderungsText,rmDescrizioneModifica,変更テキスト(rm),rmAlteração-Texto,rmChangeText,rmTextoModificación,rmDeğişimMetni,rmTekstZmiany,
0,rmChangeUser,4,16384,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改用户,rmModificatiebewerker,rmChangeUser,rmUtilisateurModification,rmÄnderungsAnwender,rmUtenteModifica,変更ユーザ(rm),rmAlteração-Usuário,rmChangeUser,rmUsuarioModificación,rmDeğişimKullanıcı,rmUżytkownikZmiany,
0,rmChangeVersion,4,16384,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修改版本,rmModifiatie versie,rmChangeVersion,rmVersionModification,rmÄnderungsVersion,rmVersioneModifica,変更バージョン(rm),rmAlteração-Versão,rmChangeVersion,rmVersiónModificación,rmDeğişimSürümü,rmWersjaZmiany,
0,rmLastUsedLanguage,4,16384,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm上次使用语言,rmLaats gebruikte taal,rmLastUsedLanguage,rmDernièreLangueUtilisée,rmZuletztVerwendeteSprache,rmUltimaLinguaUsata,最後に使用された言語(rm),rmÚltimaLinguagemUsada,rmLastUsedLanguage,rmIdiomaUltimoUsado,rmSonKullanılanDil,rmOstatnioUżywanyJęzyk,
0,rmMaxChangeNumber,1,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm最大修改数,rmWijzigingsnummer,rmMaxChangeNumber,rmNuméroMaxModification,rmMax.Änderungsnummer,rmNumeroMassimoModifiche,最大変更番号(rm),rmNúmeroMáximodeAlterações,rmMaxChangeNumber,rmNumeroMaximoCambios,rmMaksimumDeğişimNumarası,rmMaxLiczbaZmian,
0,rmReleaseDate,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm释放日期,rmRelease datum,rmReleaseDate,rmDateLibération,rmFreigabeDatum,rmDataRilascio,リリース日(rm),rmLançamento-Data,rmReleaseDate,rmFechaLanzamiento,rmYayımTarihi,rmDataZwolnienia,
0,rmReleaseRevision,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm修订 (1),rmRelease Revisie,rmReleaseRevision,rmLibérationRévision,rmFreigabeRevision,rmRilascioRevisione,リリースリビジョン(rm),rmLançamento-Revisão,rmReleaseRevision,rmRevisiónLanzamiento,rmYayınRevizyonu,rmRewizjaZwolnienia,
0,rmReleaseShortText,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm释放简要文本,rmRelease korte tekst,rmReleaseShortText,rmSigleLibération,rmFreigabeKürzel,rmSiglaRilascio,リリースショートテキスト(rm),rmLançamento-TextoCurto,rmReleaseShortText,rmTextoCortoLanzamiento,rmYayınKısaMetni,rmKrótkiTekstZwolnienia,
0,rmReleaseText,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm释放文本,rmRelease tekst,rmReleaseText,rmTexteLibération,rmFreigabeText,rmDescrizioneRilascio,リリーステキスト(rm),rmLançamento-Texto,rmReleaseText,rmTextoLanzamiento,rmYayımMetni,rmTekstZwolnienia,
0,rmReleaseUser,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm释放用户,rmRelease bewerker,rmReleaseUser,rmUtilisateurLibération,rmFreigabeAnwender,rmUtenteRilascio,リリースユーザ(rm),rmLançamento-Usuário,rmReleaseUser,rmUsuarioLanzamiento,rmYayımKullanıcı,rmUżytkownikZwolnienia,
0,rmReleaseVersion,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rm释放版本,rmRelease versie,rmReleaseVersion,rmVersionLibération,rmFreigabeVersion,rmVersioneRilascio,リリースバージョン(rm),rmLançamento-Versão,rmReleaseVersion,rmVersiónLanzamiento,rmYayımSürümü,rmWersjaZwolnienia,
0,rmVISFile,4,33570816,2,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,rmVIS文件,rmVIS,rmVISFile,rmFichierVIS,rmVISDatei,rmFileVIS,VISファイル(rm),rmVIS,rmVISFile,rmArchivoVIS,rmVISDosya,rmPlikVIS,
0,S7_Comment,4,4160,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,S7注释,S7 commentaar,S7 Comment,S7 Commentaire,S7 Kommentar,Commento S7,S7注釈,Comentário S7,S7 - Комментарий,Comentario S7,S7 Açıklama,Komentarz S7,
0,saberConnectorCurrent,4,1054040,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 接插件电流,Saber stekkerstroom,Saber Connector Current,Courant de connecteur Saber,Saber Stecker Strom,Saber - corrente connettore,Saberコネクタ電流,Saber Corrente do conector,Saber Ток соединителя,Saber Conector Corriente,Saber konnektör Akım,Saber Prąd Złącza,
0,saberConnectorPin,4,1054040,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 接插件阵脚,Saber stekkerpin,Saber Connector Pin,Broche de connecteur Saber,Saber Stecker Anschlusspunkt,Saber - pin connettore,Saberコネクタピン,Saber Pino do conector,Saber Вывод соединителя,Saber Conector Pin,Saber konnektör Pin,Saber Pin Złącza,
0,saberConnectorVoltage,4,1054040,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 接插件电压,Saber stekkerspanning,Saber Connector Voltage,Tension de connecteur Saber,Saber Stecker Spannung,Saber - tensione connettore,Saberコネクタ電圧,Saber Tensão do conector,Saber Напряжение соединителя,Saber Conector Voltaje,Saber konnektör Voltaj,Saber Napięcie Złącza,
0,saberCurrent,4,1054040,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 电流,Saber stroom,Saber Current,Courant Saber,Saber Strom,Saber - corrente,SABER電流,Saber Corrente,Saber Ток,Saber Corriente,Saber  Akım,Saber Prąd,
0,saberLib,4,328965,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 器件库,Saber databank,Saber Library,Bibliothèque Saber,Saber Datenbank,Saber -  Libreria,SABERライブラリ,Saber Biblioteca,Saber Библиотека,Saber Biblioteca,Saber Kütüphane,Saber Biblioteka,
0,saberModel,4,328965,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 模型名称,Saber model naam,Saber Model Name,Nom de modèle Saber,Saber Bauformname,Saber -  Nome Modello,SABERモデル名,Saber Nome do Modelo,Saber Имя модели,Saber Nombre de modelo,Saber Model Adı,Saber Nazwa modelu,
0,saberParam1,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数1,Saber parameter 1,Saber Parameter 1,Paramètre 1 Saber,Saber Parameter 1,Saber -  Parametro 1,SABERパラメータ1,Saber Parâmetro 1,Saber Параметр 1,Parámetro Saber 1,Saber Parametre 1,Saber Parametr 1,
0,saberParam10,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数10,Saber parameter 10,Saber Parameter 10,Paramètre 10 Saber ,Saber Parameter 10,Saber -  Parametro 10,SABERパラメータ10,Saber Parâmetro 10,Saber Параметр 10,Parámetro Saber 10,Saber Parametre 10,Saber Parametr 10,
0,saberParam11,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数11,Saber parameter 11,Saber Parameter 11,Paramètre 11 Saber ,Saber Parameter 11,Saber -  Parametro 11,SABERパラメータ11,Saber Parâmetro 11,Saber Параметр 11,Parámetro Saber 11,Saber Parametre 11,Saber Parametr 11,
0,saberParam12,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数12,Saber parameter 12,Saber Parameter 12,Paramètre 12 Saber ,Saber Parameter 12,Saber -  Parametro 12,SABERパラメータ12,Saber Parâmetro 12,Saber Параметр 12,Parámetro Saber 12,Saber Parametre 12,Saber Parametr 12,
0,saberParam13,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数13,Saber parameter 13,Saber Parameter 13,Paramètre 13 Saber ,Saber Parameter 13,Saber -  Parametro 13,SABERパラメータ13,Saber Parâmetro 13,Saber Параметр 13,Parámetro Saber 13,Saber Parametre 13,Saber Parametr 13,
0,saberParam14,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数14,Saber parameter 14,Saber Parameter 14,Paramètre 14 Saber ,Saber Parameter 14,Saber -  Parametro 14,SABERパラメータ14,Saber Parâmetro 14,Saber Параметр 14,Parámetro Saber 14,Saber Parametre 14,Saber Parametr 14,
0,saberParam15,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数15,Saber parameter 15,Saber Parameter 15,Paramètre 15 Saber ,Saber Parameter 15,Saber -  Parametro 15,SABERパラメータ15,Saber Parâmetro 15,Saber Параметр 15,Parámetro Saber 15,Saber Parametre 15,Saber Parametr 15,
0,saberParam16,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数16,Saber parameter 16,Saber Parameter 16,Paramètre 16 Saber ,Saber Parameter 16,Saber -  Parametro 16,SABERパラメータ16,Saber Parâmetro 16,Saber Параметр 16,Parámetro Saber 16,Saber Parametre 16,Saber Parametr 16,
0,saberParam17,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数17,Saber parameter 17,Saber Parameter 17,Paramètre 17 Saber ,Saber Parameter 17,Saber -  Parametro 17,SABERパラメータ17,Saber Parâmetro 17,Saber Параметр 17,Parámetro Saber 17,Saber Parametre 17,Saber Parametr 17,
0,saberParam18,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数18,Saber parameter 18,Saber Parameter 18,Paramètre 18 Saber ,Saber Parameter 18,Saber -  Parametro 18,SABERパラメータ18,Saber Parâmetro 18,Saber Параметр 18,Parámetro Saber 18,Saber Parametre 18,Saber Parametr 18,
0,saberParam19,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数19,Saber parameter 19,Saber Parameter 19,Paramètre 19 Saber ,Saber Parameter 19,Saber -  Parametro 19,SABERパラメータ19,Saber Parâmetro 19,Saber Параметр 19,Parámetro Saber 19,Saber Parametre 19,Saber Parametr 19,
0,saberParam2,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数2,Saber parameter 2,Saber Parameter 2,Paramètre 2 Saber ,Saber Parameter 2,Saber -  Parametro 2,SABERパラメータ2,Saber Parâmetro 2,Saber Параметр 2,Parámetro Saber 2,Saber Parametre 2,Saber Parametr 2,
0,saberParam20,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数20,Saber parameter 20,Saber Parameter 20,Paramètre 20 Saber ,Saber Parameter 20,Saber -  Parametro 20,SABERパラメータ20,Saber Parâmetro 20,Saber Параметр 20,Parámetro Saber 20,Saber Parametre 20,Saber Parametr 20,
0,saberParam21,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数21,Saber parameter 21,Saber Parameter 21,Paramètre 21 Saber ,Saber Parameter 21,Saber -  Parametro 21,SABERパラメータ21,Saber Parâmetro 21,Saber Параметр 21,Parámetro Saber 21,Saber Parametre 21,Saber Parametr 21,
0,saberParam22,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数22,Saber parameter 22,Saber Parameter 22,Paramètre 22 Saber ,Saber Parameter 22,Saber -  Parametro 22,SABERパラメータ22,Saber Parâmetro 22,Saber Параметр 22,Parámetro Saber 22,Saber Parametre 22,Saber Parametr 22,
0,saberParam23,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数23,Saber parameter 23,Saber Parameter 23,Paramètre 23 Saber ,Saber Parameter 23,Saber -  Parametro 23,SABERパラメータ23,Saber Parâmetro 23,Saber Параметр 23,Parámetro Saber 23,Saber Parametre 23,Saber Parametr 23,
0,saberParam24,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数24,Saber parameter 24,Saber Parameter 24,Paramètre 24 Saber ,Saber Parameter 24,Saber -  Parametro 24,SABERパラメータ24,Saber Parâmetro 24,Saber Параметр 24,Parámetro Saber 24,Saber Parametre 24,Saber Parametr 24,
0,saberParam25,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数25,Saber parameter 25,Saber Parameter 25,Paramètre 25 Saber,Saber Parameter 25,Saber -  Parametro 25,SABERパラメータ25,Saber Parâmetro 25,Saber Параметр 25,Parámetro Saber 25,Saber Parametre 25,Saber Parametr 25,
0,saberParam26,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数26,Saber parameter 26,Saber Parameter 26,Paramètre 26 Saber ,Saber Parameter 26,Saber -  Parametro 26,SABERパラメータ26,Saber Parâmetro 26,Saber Параметр 26,Parámetro Saber 26,Saber Parametre 26,Saber Parametr 26,
0,saberParam27,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数27,Saber parameter 27,Saber Parameter 27,Paramètre 27 Saber ,Saber Parameter 27,Saber -  Parametro 27,SABERパラメータ27,Saber Parâmetro 27,Saber Параметр 27,Parámetro Saber 27,Saber Parametre 27,Saber Parametr 27,
0,saberParam28,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数28,Saber parameter 28,Saber Parameter 28,Paramètre 28 Saber ,Saber Parameter 28,Saber -  Parametro 28,SABERパラメータ28,Saber Parâmetro 28,Saber Параметр 28,Parámetro Saber 28,Saber Parametre 28,Saber Parametr 28,
0,saberParam29,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数29,Saber parameter 29,Saber Parameter 29,Paramètre 29 Saber ,Saber Parameter 29,Saber -  Parametro 29,SABERパラメータ29,Saber Parâmetro 29,Saber Параметр 29,Parámetro Saber 29,Saber Parametre 29,Saber Parametr 29,
0,saberParam3,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数3,Saber parameter 3,Saber Parameter 3,Paramètre 3 Saber ,Saber Parameter 3,Saber -  Parametro 3,SABERパラメータ3,Saber Parâmetro 3,Saber Параметр 3,Parámetro Saber 3,Saber Parametre 3,Saber Parametr 3,
0,saberParam30,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数30,Saber parameter 30,Saber Parameter 30,Paramètre 30 Saber ,Saber Parameter 30,Saber -  Parametro 30,SABERパラメータ30,Saber Parâmetro 30,Saber Параметр 30,Parámetro Saber 30,Saber Parametre 30,Saber Parametr 30,
0,saberParam31,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数31,Saber parameter 31,Saber Parameter 31,Paramètre 31 Saber ,Saber Parameter 31,Saber -  Parametro 31,SABERパラメータ31,Saber Parâmetro 31,Saber Параметр 31,Parámetro Saber 31,Saber Parametre 31,Saber Parametr 31,
0,saberParam32,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数32,Saber parameter 32,Saber Parameter 32,Paramètre 32 Saber ,Saber Parameter 32,Saber -  Parametro 32,SABERパラメータ32,Saber Parâmetro 32,Saber Параметр 32,Parámetro Saber 32,Saber Parametre 32,Saber Parametr 32,
0,saberParam4,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数4,Saber parameter 4,Saber Parameter 4,Paramètre 4 Saber ,Saber Parameter 4,Saber -  Parametro 4,SABERパラメータ4,Saber Parâmetro 4,Saber Параметр 4,Parámetro Saber 4,Saber Parametre 4,Saber Parametr 4,
0,saberParam5,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数5,Saber parameter 5,Saber Parameter 5,Paramètre 5 Saber ,Saber Parameter 5,Saber -  Parametro 5,SABERパラメータ5,Saber Parâmetro 5,Saber Параметр 5,Parámetro Saber 5,Saber Parametre 5,Saber Parametr 5,
0,saberParam6,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数6,Saber parameter 6,Saber Parameter 6,Paramètre 6 Saber ,Saber Parameter 6,Saber -  Parametro 6,SABERパラメータ6,Saber Parâmetro 6,Saber Параметр 6,Parámetro Saber 6,Saber Parametre 6,Saber Parametr 6,
0,saberParam7,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数7,Saber parameter 7,Saber Parameter 7,Paramètre 7 Saber ,Saber Parameter 7,Saber -  Parametro 7,SABERパラメータ7,Saber Parâmetro 7,Saber Параметр 7,Parámetro Saber 7,Saber Parametre 7,Saber Parametr 7,
0,saberParam8,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数8,Saber parameter 8,Saber Parameter 8,Paramètre 8 Saber ,Saber Parameter 8,Saber -  Parametro 8,SABERパラメータ8,Saber Parâmetro 8,Saber Параметр 8,Parámetro Saber 8,Saber Parametre 8,Saber Parametr 8,
0,saberParam9,4,328965,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber 参数 9,Saber parameter 9,Saber Parameter 9,Paramètre 9 Saber ,Saber Parameter 9,Saber -  Parametro 9,SABERパラメータ9,Saber Parâmetro 9,Saber Параметр 9,Parámetro Saber 9,Saber Parametre 9,Saber Parametr 9,
0,saberPin,4,1054040,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber Pin（阵脚）,Saber pin,Saber Pin,Broche Saber,Saber Anschlusspunkt,Saber -  Pin,SABERピン,Saber Pin,Saber Вывод,Pin Saber,Saber Pin,Saber Pin,
0,saberSimulationEnable,5,328965,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber Simulation Enable,Saber simulatie vrijgave,Saber Simulation Enable,Activer Simulation Saber ,Saber Simulation Freigabe,Saber -  Attiva per simulazione,SABERシミュレーション可,Saber Permitir Simulação,Saber Моделирование включено,Permitir simulación Saber,Saber Simulasyon Onayı,Saber Włącz Symulację,
0,saberVoltage,4,1054040,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Saber Voltage（电压）,Saber spanning,Saber Voltage,Tension Saber,Saber Spannung,Saber -  Tensione,SABER電圧,Saber Voltagem,Saber Напряжение,Voltaje Saber,Saber Volt,Saber Napięcie,
0,Scope,4,809500673,0,-1,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,范围,bereik,Scope,Plage,Bereich,Area,スコープ,Escopo,Диапазон,Ámbito,Alan,Zakres,
64,SheetDate,4,301989888,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,日期,datum,Date,Date,Datum,Data,日付,Data,Дата,Fecha,Tarih,Data,
0,SheetMUPermission,4,301989888,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,SheetMUPermission,1,0,多用户图纸权限,multi user blad permissie,Multi-User sheet permission,Autorisation de feuille multi-utilisateur,Multi-User Blattberechtigung,MU - autorizzazione su pagina,マルチユーザシートパーミッション,Permissão de folha Multi-Usuário,Право доступа к листу в многопользовательском режиме,Permiso de hoja multi-usuario,Çoklu-Kullanıcı sayfa izni,Pozwolenie użytkownika MU dla arkusza,
65,SheetName1,4,301989888,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,名称(1),benaming (1),Name (1),Nom (1),Bezeichnung (1),Denominazione (1),名称(1),Nome (1),Имя листа 1,Nombre (1),İsim (1),Nazwa (1),
66,SheetName2,4,301989888,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,名称(2),benaming (2),Name (2),Nom (2),Bezeichnung (2),Denominazione (2),名称(2),Nome (2),Имя листа 2,Nombre (2),İsim (2),Nazwa (2),
67,SheetType,4,301989888,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,图纸类型,bladtype,Sheet Type,Type de feuille,Blattart,Tipo pagina,シートタイプ,Tipo de Folha,Тип листа,Tipo de la hoja,Sayfa Türü,Typ Arkusza,
68,SheetUser,4,301989888,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,用户,gebruiker,User,Utilisateur,Ersteller,Creato da,ユーザ,Usuário,Исполнитель,Usuario,Kullanıcı,Użytkownik,
0,Slot,4,2080,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,插槽,slot,Slot,Socle enfichable,Steckplatz,Slot,スロット,Slot,Слот,Ranura,Delik,Gniazdo,
0,Source_DevDes,4,16384,0,-1,0,0,VALUE,0.0,-40.0,0,0,1,25.0,1,1,,,,0,源对象代号,source toestelbenaming,source item designation,Désignation d'élément source,Quell-BMK,designazione materiale sorgente,ソースアイテム識別名,designação de item principal,обозначение источника,Designación original de objeto,kaynak öğe atama,Oznaczenie źródła elementu,
0,Standard,4,4194305,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Standard,Standaard,Standard,Norme,Norm,Norma,Standard,Standard,Стандарт,Estándar,Standard,Standard,
0,Steering,4,1966110,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,转向,stuur,Steering,Direction,Lenkung,Guida,ステアリング,Director,Рулевое управление,Steering,Yönetim,Sterowanie,
